27-02-2017;09:48:35;1.0567
27-02-2017;09:50:35;1.0564
27-02-2017;09:52:35;1.0567
27-02-2017;09:54:35;1.0564
27-02-2017;09:56:35;1.0564
27-02-2017;09:58:35;1.0577
27-02-2017;10:00:35;1.0564
27-02-2017;10:02:35;1.0577
27-02-2017;10:04:35;1.0564
27-02-2017;10:06:35;1.0577
27-02-2017;10:08:35;1.0575
27-02-2017;10:10:35;1.0567
27-02-2017;10:12:35;1.0577
27-02-2017;10:14:35;1.0589
27-02-2017;10:16:35;1.0567
27-02-2017;10:18:35;1.0577
27-02-2017;10:20:35;1.0577
27-02-2017;10:22:35;1.0575
27-02-2017;10:24:35;1.0577
27-02-2017;10:26:35;1.0575
27-02-2017;10:28:35;1.0575
27-02-2017;10:30:35;1.0589
27-02-2017;10:32:35;1.0589
27-02-2017;10:34:35;1.0577
27-02-2017;10:36:35;1.0567
28-02-2017;17:04:15;1.0591
28-02-2017;17:09:49;1.0619
28-02-2017;17:09:50;1.0619
28-02-2017;17:09:51;1.0601
28-02-2017;17:09:52;1.0590
28-02-2017;17:09:53;1.0619
28-02-2017;17:09:54;1.0598
28-02-2017;17:09:55;1.0597
28-02-2017;17:09:56;1.0601
28-02-2017;17:09:57;1.0600
28-02-2017;17:09:58;1.0590
28-02-2017;17:09:59;1.0618
28-02-2017;17:10:00;1.0619
28-02-2017;17:10:01;1.0619
28-02-2017;17:10:02;1.0601
28-02-2017;17:10:03;1.0597
28-02-2017;17:10:04;1.0618
28-02-2017;17:10:05;1.0597
28-02-2017;17:10:06;1.0597
28-02-2017;17:10:07;1.0591
28-02-2017;17:10:08;1.0618
28-02-2017;17:10:09;1.0597
28-02-2017;17:10:10;1.0597
28-02-2017;17:10:11;1.0590
28-02-2017;17:10:12;1.0600
28-02-2017;17:10:13;1.0590
28-02-2017;17:10:14;1.0601
28-02-2017;17:10:15;1.0597
28-02-2017;17:10:16;1.0601
28-02-2017;17:10:17;1.0591
28-02-2017;17:10:18;1.0598
28-02-2017;17:10:19;1.0618
28-02-2017;17:10:20;1.0601
28-02-2017;17:10:21;1.0618
28-02-2017;17:10:22;1.0590
28-02-2017;17:10:23;1.0598
28-02-2017;17:10:24;1.0590
28-02-2017;17:10:25;1.0590
28-02-2017;17:10:26;1.0619
28-02-2017;17:10:27;1.0600
28-02-2017;17:10:28;1.0598
28-02-2017;17:10:29;1.0597
28-02-2017;17:10:30;1.0618
28-02-2017;17:10:31;1.0618
28-02-2017;17:10:32;1.0598
28-02-2017;17:10:33;1.0600
28-02-2017;17:10:34;1.0598
28-02-2017;17:10:35;1.0619
28-02-2017;17:10:36;1.0598
